Longitude,Latitude,Commissioning_date,ISO_code,Offshore,Hub_height_m,Diameter_m,P_rated_kW,P_total_kW,Manufacturer,Manufacturer_raw,Model,Model_raw,Number_of_turbines,Source,Commissioning_year
7.242086,55.090942,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.225711,55.091486,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.205939,55.092078,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.188544,55.0928,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.170464,55.093697,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.239783,55.1007689999999,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.217097,55.101617,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.194083,55.102347,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.170372,55.103258,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.237781,55.107481,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.1929,55.109456,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.217119,55.109911,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.170183,55.111167,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.235922,55.114778,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.193519,55.116225,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.215739,55.119033,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.169986,55.119269,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.1865,55.124092,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.169419,55.127853,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.213194,55.127911,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.23165,55.130525,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.190242,55.130797,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.16905599999999,55.136478,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.211236,55.137356,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.229958,55.137925,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.188725,55.138003,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.16885,55.145111,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.187003,55.145878,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.228142,55.146139,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.209969,55.146711,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.185311,55.153078,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.168425,55.153697,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.226164,55.154533,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.207869,55.155758,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.168325,55.159636,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.183275,55.1608939999999,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.223836,55.163056,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.205733,55.165253,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.182442,55.169528,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.221628,55.171453,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.202686,55.173603,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.1804,55.176794,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.219522,55.179908,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.200436,55.182097,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.17845,55.184108,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.217414,55.188444,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.197761,55.190553,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.176497,55.191414,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.215086,55.196944,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.174556,55.198728,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.194961,55.199336,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.212992,55.205461,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.172575,55.206031,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.193658,55.208664,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.170622,55.2133439999999,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.214042,55.214042,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.189464,55.21725,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.168667,55.22065,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.208569,55.222733,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.184408,55.225047,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.19878099999999,55.229214,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.167172,55.2292189999999,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.185703,55.231861,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
7.170467,55.234564,2014-12-01,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.878619,55.114239,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.894078,55.116469,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.909539,55.118419,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.859758,55.12132,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.875217,55.1232689999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.890669,55.125219,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.906628,55.126881,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.856348,55.1300689999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.871808,55.132011,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.887267,55.133961,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.903217,55.1359,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.852936,55.138808,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.868897,55.14075,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.883856,55.1427,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.899817,55.14465,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.850025,55.147831,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.865486,55.1495,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.880947,55.151442,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.896406,55.153392,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.846614,55.156581,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.862075,55.158242,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.878036,55.1604689999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.892997,55.162131,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.842714,55.1656,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.859164,55.167261,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.874125,55.169211,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.889586,55.170881,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.840294,55.174061,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.855756,55.176011,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.870717,55.177961,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.886675,55.179903,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.836894,55.183092,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.852344,55.184753,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.867806,55.186703,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.833483,55.191831,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.848444,55.193492,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.864406,55.195722,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.830072,55.200572,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.845533,55.202522,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.860994,55.204472,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.826664,55.209322,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.841622,55.211261,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.858083,55.213214,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.823753,55.218342,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.839214,55.220003,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.820353,55.2270829999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.835803,55.228753,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.816942,55.2358329999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.832403,55.237772,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.848353,55.2394439999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.81353099999999,55.244572,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.828992,55.246522,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.844953,55.248464,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.810119,55.253314,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.825581,55.255264,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.841042,55.257203,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.856992,55.258875,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.807211,55.2623439999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.822672,55.264006,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.838131,55.265953,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.853592,55.2678939999999,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.8038,55.270803,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.819261,55.273033,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.835219,55.274694,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.850181,55.276644,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.800389,55.279825,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.81635,55.281778,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.831311,55.283725,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.847272,55.285383,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.812933,55.290517,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.8284,55.292464,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.843861,55.294125,2016-09-01,DE,1.0,95.0,130.0,4000.0,4000.0,Siemens,Siemens,SWT-4.0-130,SWT-4.0-130,1.0,Custom offshore wind farms,2016.0
6.44550260614843,53.6820104909884,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.44899193171242,53.6831638312427,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.4571463299329,53.6843173565901,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.46530119111378,53.6854703313146,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.47345651503169,53.686622755344,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.43873318561509,53.6872424954744,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.48162742937887,53.6877749468565,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.44688806530461,53.6883967248224,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.48978367860756,53.6889262682533,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.45504340838846,53.6895504035268,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.49794092262463,53.69006805893,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.46319921464326,53.6907035315153,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
6.51461093564395,53.6912244855442,2014-02-12,DE,1.0,88.0,120.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-120,SWT-3.6-120,1.0,Custom offshore wind farms,2014.0
